"UTLIZATION_TYPE","STATE_NAME","LABELER_CODE","PRODUCT_CODE","PACKAGE_SIZE","NDC","YEAR_NUMBER","QUARTER","PRODUCT_NAME","PRESCRIPTIONS","TOTAL_NUMBER","UNITS"
"MCOU","NY",23155,134,1,"23155013401",2018,1,"DOXY MONO",,,
"FFSU","NY",93,135,5,"93013505",2018,1,"CARVEDILOL",14143,187,1238.23
"FFSU","NY",43547,399,50,"43547039950",2018,1,"CYCLOBENZA",3631,85,611.78
"MCOU","NY",55150,120,30,"55150012030",2018,1,"PIPERACILL",540,38,6800.27
"FFSU","NY",168,269,50,"168026950",2018,1,"CLOBETASOL",5160,97,6557.77
"MCOU","NY",536,1062,10,"536106210",2018,1,"STOOL SOFT",398022,6445,6114.18
"MCOU","NY",93,5514,89,"93551489",2018,1,"CARBAMAZEP",,,
"MCOU","NY",47781,607,30,"47781060730",2018,1,"DISULFIRAM",9481,281,16055.31
"MCOU","NY",143,1171,1,"143117101",2018,1,"CAPTOPRIL",3290,75,2535.45
"MCOU","NY",23155,113,1,"23155011301",2018,1,"PROPRANOLO",6538,120,3860.97
"FFSU","NY",69097,173,64,"69097017364",2018,1,"IPRATROPIU",18972,68,1565.87
"MCOU","NY",31722,737,5,"31722073705",2018,1,"DONEPEZIL",1140,38,108.83
"FFSU","NY",51672,4117,9,"51672411709",2018,1,"NYSTATIN S",18167.42,73,3097.55
"MCOU","NY",62011,20,1,"62011002001",2018,1,"HEALTH MAR",550,20,8.23
"MCOU","NY",713,4740,1,"713474001",2018,1,"CITALOPRAM",2671,83,203.48
"FFSU","NY",50111,441,2,"50111044102",2018,1,"TRAZODONE",12203,373,3965.96
"FFSU","NY",62332,106,30,"62332010630",2018,1,"MODAFINIL",,,
"FFSU","NY",23155,27,1,"23155002701",2018,1,"VERAPAMIL",1020,14,128.52
"FFSU","NY",57664,376,88,"57664037688",2018,1,"DEXMETHYLP",,,
"MCOU","NY",60505,2945,3,"60505294503",2018,1,"EZETIMIBE",14049,469,30573.88
"FFSU","NY",66758,50,3,"66758005003",2018,1,"DOCETAXEL",,,
"MCOU","NY",62332,62,30,"62332006230",2018,1,"LEFLUNOMID",7202,241,25327.28
"FFSU","NY",59762,6691,5,"59762669105",2018,1,"NIFEDIPINE",,,
"MCOU","NY",13668,111,30,"13668011130",2018,1,"DULOXETINE",5505,172,5799.06
"MCOU","NY",68462,181,17,"68462018117",2018,1,"CLOTRIMAZO",39363.15,2013,16912.22
"FFSU","NY",115,1689,74,"115168974",2018,1,"BUDESONIDE",7680,74,11744.41
"FFSU","NY",60432,65,47,"60432006547",2018,1,"AMOXICILLI",4500,21,2287.38
"MCOU","NY",68462,249,1,"68462024901",2018,1,"RANITIDINE",41520,1237,5150.07
"MCOU","NY",25021,815,30,"25021081530",2018,1,"LEUCOVORIN",82.25,21,26457.08
"FFSU","NY",378,734,1,"378073401",2018,1,"FLUOXETINE",5252.5,121,3595.1
"FFSU","NY",50458,302,50,"50458030250",2018,1,"RISPERDAL",,,
"FFSU","NY",60505,3809,9,"60505380909",2018,1,"VALSARTAN/",,,
"MCOU","NY",36800,224,62,"36800022462",2018,1,"LOPERAMIDE",,,
"MCOU","NY",47781,600,30,"47781060030",2018,1,"FLUOXETINE",6060,200,37761.1
"MCOU","NY",16729,168,17,"16729016817",2018,1,"ESCITALOPR",15757,541,2570.3
"MCOU","NY",172,7311,0,"172731100",2018,1,"CYCLOSPORI",,,
"MCOU","NY",68180,314,6,"68180031406",2018,1,"IMIPRAMINE",,,
"MCOU","NY",904,6270,8,"904627008",2018,1,"ZIPRASIDON",,,
"FFSU","NY",603,2213,32,"603221332",2018,1,"AMITRIPTYL",3013,79,1016.24
"FFSU","NY",2,8824,27,"2882427",2018,1,"HUMULIN R",1038,80,98188.63
"FFSU","NY",24478,200,20,"24478020020",2018,1,"QUILLIVANT",2970,20,6667.31
"MCOU","NY",13668,16,25,"13668001625",2018,1,"LEVETIRACE",,,
"FFSU","NY",54,176,13,"54017613",2018,1,"BUPRENORPH",,,
"FFSU","NY",575,6200,30,"575620030",2018,1,"PROGLYCEM",1460,18,14219.57
"FFSU","NY",16729,288,38,"16729028838",2018,1,"CISPLATIN",,,
"FFSU","NY",68462,352,5,"68462035205",2018,1,"HYDROXYZIN",1632,32,232.92
"FFSU","NY",55111,466,5,"55111046605",2018,1,"METOPROLOL",34356.5,949,13064.41
"MCOU","NY",70370,1040,1,"70370104001",2018,1,"INGREZZA 4",1297,31,234229.52
"FFSU","NY",57664,509,88,"57664050988",2018,1,"CITALOPRAM",,,
"MCOU","NY",832,303,10,"832030310",2018,1,"CHLORPROMA",2624,54,18353.73
"MCOU","NY",115,1309,27,"115130927",2018,1,"SEVELAMER",63409,372,136129.54
"FFSU","NY",378,1134,1,"378113401",2018,1,"KETOROLAC",1561,97,2016.08
"FFSU","NY",49884,872,5,"49884087205",2018,1,"FLUOXETINE",,,
"MCOU","NY",228,2667,11,"228266711",2018,1,"GABAPENTIN",,,
"FFSU","NY",59746,172,10,"59746017210",2018,1,"PREDNISONE",20512.5,479,4295.29
"FFSU","NY",68462,267,30,"68462026730",2018,1,"ATOMOXETIN",3485,95,11198.88
"FFSU","NY",16103,353,8,"16103035308",2018,1,"PHARBETOL",20791,186,1185.49
"MCOU","NY",378,3120,93,"378312093",2018,1,"TEMAZEPAM",,,
"FFSU","NY",409,6562,1,"409656201",2018,1,"TESTOSTERO",82.001,33,1034.6
"FFSU","NY",42043,141,1,"42043014101",2018,1,"CEPHALEXIN",650,27,172.21
"MCOU","NY",16729,156,10,"16729015610",2018,1,"SIMVASTATI",10239,342,397.01
"MCOU","NY",54766,907,53,"54766090753",2018,1,"BRISDELLE",,,
"MCOU","NY",409,4755,3,"409475503",2018,1,"ONDANSETRO",2249.5,953,1637858.87
"FFSU","NY",61314,44,75,"61314004475",2018,1,"TRIFLURIDI",,,
"MCOU","NY",59676,566,30,"59676056630",2018,1,"PREZISTA 8",185477,6222,9624640.85
"MCOU","NY",67877,246,1,"67877024601",2018,1,"QUETIAPINE",78792,2152,36471.05
"FFSU","NY",591,5321,1,"591532101",2018,1,"PRIMIDONE",,,
"FFSU","NY",64679,12,1,"64679001201",2018,1,"PIPERACILL",,,
"MCOU","NY",16714,736,2,"16714073602",2018,1,"ESOMEPRAZO",,,
"MCOU","NY",68382,112,14,"68382011214",2018,1,"RISPERIDON",34614,839,2987.01
"MCOU","NY",16714,400,1,"16714040001",2018,1,"CEFUROXIME",1817,93,1815.33
"FFSU","NY",59088,105,73,"59088010573",2018,1,"FLUORIDE C",1090,23,158.09
"FFSU","NY",62011,183,1,"62011018301",2018,1,"HEALTH MAR",,,
"FFSU","NY",64980,149,1,"64980014901",2018,1,"PROBENECID",,,
"MCOU","NY",68462,196,5,"68462019605",2018,1,"PRAVASATAT",21522,711,6576.87
"MCOU","NY",70710,1137,3,"70710113703",2018,1,"FLUCONAZOL",,,
"FFSU","NY",25021,403,4,"25021040304",2018,1,"HEPARIN SO",,,
"MCOU","NY",68180,501,3,"68180050103",2018,1,"MELOXICAM",23930,748,882.44
"MCOU","NY",25021,121,66,"25021012166",2018,1,"CEFEPIME H",,,
"MCOU","NY",781,7157,64,"781715764",2018,1,"IPRATROPIU",962.5,26,2114.22
"MCOU","NY",63402,737,60,"63402073760",2018,1,"ZETONNA HF",,,
"FFSU","NY",47335,673,81,"47335067381",2018,1,"DILTIAZEM",510,17,413.03
"MCOU","NY",472,150,15,"472015015",2018,1,"NYSTATIN/T",570,21,1897.25
"FFSU","NY",46287,9,1,"46287000901",2018,1,"ISONIAZID",,,
"FFSU","NY",55111,158,30,"55111015830",2018,1,"OMEPRAZOLE",780,26,563.31
"MCOU","NY",50242,82,1,"50242008201",2018,1,"LUCENTIS",1.85,35,89063.8
"FFSU","NY",51672,2116,2,"51672211602",2018,1,"FEVERALL A",,,
"FFSU","NY",13107,1,5,"13107000105",2018,1,"MIRTAZAPIN",6229,213,11532.18
"FFSU","NY",60505,3223,6,"60505322306",2018,1,"RIVASTIGMI",,,
"MCOU","NY",65162,51,10,"65162005110",2018,1,"OXYCODONE",78678,751,37199.2
"MCOU","NY",32,3016,13,"32301613",2018,1,"CREON (PAN",234554,1607,2010421.43
"FFSU","NY",45802,56,35,"45802005635",2018,1,"GENTAMICIN",615,35,1631.68
"MCOU","NY",69238,1171,9,"69238117109",2018,1,"DOXEPIN HY",7197,202,5549.45
"FFSU","NY",63323,201,10,"63323020110",2018,1,"LIDOCAINE",770,33,200.12
"MCOU","NY",63304,621,10,"63304062110",2018,1,"ATENOLOL T",22059,671,1370.31
"MCOU","NY",42799,105,1,"42799010501",2018,1,"METHENAMIN",,,
"FFSU","NY",185,122,1,"185012201",2018,1,"NITROFURAN",5425,364,5818
"FFSU","NY",59762,3722,3,"59762372203",2018,1,"ALPRAZOLAM",9623,134,1320.29
"FFSU","NY",51672,1274,6,"51672127406",2018,1,"BETAMETHAS",2835,58,3832.05
"MCOU","NY",536,1004,10,"536100410",2018,1,"ASPIRIN EC",255524,8376,3005.96
"MCOU","NY",548,5400,25,"548540025",2018,1,"MEDROXYPRO",,,
"FFSU","NY",63304,621,1,"63304062101",2018,1,"ATENOLOL T",,,
"MCOU","NY",378,1815,1,"378181501",2018,1,"LEVOTHYROX",4472,148,1534
"FFSU","NY",57894,195,6,"57894019506",2018,1,"ZYTIGA 500",,,
"MCOU","NY",10702,106,1,"10702010601",2018,1,"DEXMETHYLP",1363,38,406.17
"MCOU","NY",23155,59,1,"23155005901",2018,1,"VERAPAMIL",12987,202,1925.88
"MCOU","NY",378,4641,26,"378464126",2018,1,"ESTRADIOL",626,75,4592.75
"MCOU","NY",143,9919,1,"143991901",2018,1,"GLYBURIDE",,,
"FFSU","NY",49483,333,10,"49483033310",2018,1,"MECLIZINE",,,
"MCOU","NY",15054,43,1,"15054004301",2018,1,"ONIVYDE 43",,,
"FFSU","NY",57664,477,52,"57664047752",2018,1,"METOPROLOL",1890,26,182.88
"MCOU","NY",68382,50,1,"68382005001",2018,1,"MELOXICAM,",198369,5009,9766.72
"FFSU","NY",904,3854,61,"904385461",2018,1,"CARBAMAZEP",,,
"FFSU","NY",65580,301,3,"65580030103",2018,1,"VENLAFAXIN",,,
"MCOU","NY",409,3814,12,"409381412",2018,1,"MORPHINE S",,,
"FFSU","NY",93,1010,42,"93101042",2018,1,"MUPIROCIN",26331,1052,11774.76
"FFSU","NY",61442,112,1,"61442011201",2018,1,"ACYCLOVIR",3183,73,610.3
"FFSU","NY",65757,404,1,"65757040401",2018,1,"ARISTADA 1",,,
"FFSU","NY",42806,55,9,"42806005509",2018,1,"AMLODIPINE",,,
"MCOU","NY",87,6074,11,"87607411",2018,1,"GLUCOVANCE",,,
"FFSU","NY",168,11,31,"168001131",2018,1,"BACITRACIN",38182.6,1161,6523.52
"MCOU","NY",536,3231,10,"536323110",2018,1,"APAP PAIN/",233307,3686,3281.95
"FFSU","NY",591,2718,1,"591271801",2018,1,"METHYLPHEN",10921,329,87781.04
"MCOU","NY",781,5720,10,"781572010",2018,1,"POTASSIUM",38995,893,9754.46
"MCOU","NY",16252,516,5,"16252051605",2018,1,"CIPROFLOXA",528,19,173.47
"FFSU","NY",53746,617,1,"53746061701",2018,1,"TRAMADOL H",,,
"MCOU","NY",63304,458,30,"63304045830",2018,1,"ONDANSETRO",17270,1021,5582.54
"FFSU","NY",10702,65,1,"10702006501",2018,1,"DEXTROAMPH",,,
"MCOU","NY",56,172,70,"56017270",2018,1,"COUMADIN",11749,302,26037.9
"FFSU","NY",409,7984,11,"409798411",2018,1,"SODIUM CHL",,,
"MCOU","NY",69097,899,5,"69097089905",2018,1,"ATORVASTAT",5580,180,2032.52
"FFSU","NY",65862,175,1,"65862017501",2018,1,"PENICILLIN",1020,19,164.37
"MCOU","NY",36800,532,78,"36800053278",2018,1,"NICOTINE 4",,,
"FFSU","NY",23155,149,1,"23155014901",2018,1,"ACARBOSE 1",,,
"MCOU","NY",54,404,41,"54040441",2018,1,"MORPHINE S",,,
"MCOU","NY",52268,12,1,"52268001201",2018,1,"SUPREP BOW",1211.48,1212,103683.39
"MCOU","NY",472,1790,30,"472179030",2018,1,"CLINDAMYCI",,,
"MCOU","NY",68462,179,5,"68462017905",2018,1,"NAPROXEN S",69550,1357,92448.03
"FFSU","NY",50419,491,4,"50419049104",2018,1,"CLIMARA PR",,,
"FFSU","NY",16714,656,1,"16714065601",2018,1,"VENLAFAXIN",,,
"MCOU","NY",43598,221,14,"43598022114",2018,1,"AMOXICILLI",16743,929,9090.92
"MCOU","NY",36800,595,23,"36800059523",2018,1,"CALCIUM AN",,,
"MCOU","NY",49884,217,1,"49884021701",2018,1,"DOXEPIN 10",,,
"FFSU","NY",378,781,5,"378078105",2018,1,"FEXOFENADI",,,
"FFSU","NY",54,3294,46,"54329446",2018,1,"FUROSEM 10",8261.6,130,1409.27
"FFSU","NY",23155,170,31,"23155017031",2018,1,"ZOLEDRONIC",,,
"FFSU","NY",536,1008,62,"536100862",2018,1,"ASPIRIN 81",30259,955,2888.91
"MCOU","NY",10370,116,10,"10370011610",2018,1,"ZOLPIDEM T",22574,807,33984.19
"MCOU","NY",185,27,1,"185002701",2018,1,"FLUVOXAMIN",1747,43,343.95
"MCOU","NY",378,836,75,"378083675",2018,1,"AMOX/CLAVU",1625,16,226.51
"FFSU","NY",43547,275,9,"43547027509",2018,1,"DONEPEZIL",11718,326,2256.38
"MCOU","NY",115,1658,3,"115165803",2018,1,"NABUMETONE",1450,27,279.95
"MCOU","NY",31722,884,90,"31722088490",2018,1,"ROSUVASTAT",30690,955,36254.24
"MCOU","NY",69097,816,15,"69097081615",2018,1,"TOPIRAMATE",18566,267,836.63
"MCOU","NY",24338,122,13,"24338012213",2018,1,"ERY-TAB 25",,,
"FFSU","NY",50419,825,2,"50419082502",2018,1,"FINACEA",700,14,4485.81
"MCOU","NY",63868,158,24,"63868015824",2018,1,"NON-ASPIRI",,,
"MCOU","NY",16729,8,15,"16729000815",2018,1,"PRAVASTATI",33770,1124,9703.98
"MCOU","NY",472,310,38,"472031038",2018,1,"ADAPALENE",1170,26,6858.9
"FFSU","NY",33342,71,7,"33342007107",2018,1,"OLANZAPINE",6112,161,2644.08
"FFSU","NY",63304,624,10,"63304062410",2018,1,"FUROSEMIDE",1495,50,290.91
"MCOU","NY",24478,205,25,"24478020525",2018,1,"QUILLIVANT",2820,17,4938.93
"MCOU","NY",228,2539,96,"228253996",2018,1,"CARBI/LEVO",37317,310,4385.24
"FFSU","NY",51991,604,1,"51991060401",2018,1,"VITAMIN D",196492.77,42515,277540.64
"MCOU","NY",67253,150,10,"67253015010",2018,1,"AMOXICILLI",,,
"FFSU","NY",50742,637,60,"50742063760",2018,1,"QUETIAPINE",,,
"MCOU","NY",57237,9,30,"57237000930",2018,1,"MIRTAZAPIN",4138,140,673.09
"MCOU","NY",93,7272,98,"93727298",2018,1,"PIOGLITAZO",43285,1444,24582.89
"MCOU","NY",121,4802,5,"121480205",2018,1,"LEVETIRACE",,,
"FFSU","NY",33342,49,10,"33342004910",2018,1,"IRBESARTAN",,,
"FFSU","NY",13107,154,90,"13107015490",2018,1,"PAROXETINE",2788,79,575.05
"FFSU","NY",185,74,10,"185007410",2018,1,"LOVASTATIN",894,21,173.54
"MCOU","NY",904,6007,60,"904600760",2018,1,"LORAZEPAM",3146,58,113.06
"MCOU","NY",68180,902,11,"68180090211",2018,1,"DROSPIRENO",,,
"FFSU","NY",409,2344,2,"409234402",2018,1,"DOBUTAMINE",,,
"MCOU","NY",49348,471,4,"49348047104",2018,1,"SLEEP AID",,,
"MCOU","NY",555,787,2,"555078702",2018,1,"ADDERALL X",4783,171,14235.55
"MCOU","NY",42192,133,16,"42192013316",2018,1,"SULFACETAM",,,
"FFSU","NY",51645,851,99,"51645085199",2018,1,"SENNA TABL",,,
"MCOU","NY",93,7692,98,"93769298",2018,1,"AMLODIPINE",,,
"MCOU","NY",42388,23,26,"42388002326",2018,1,"CABOMETYX",744,27,411053.38
"FFSU","NY",51672,4034,1,"51672403401",2018,1,"WARFARIN 7",2074,78,796.11
"MCOU","NY",93,5454,28,"93545428",2018,1,"MIMVEY LO",,,
"MCOU","NY",62332,48,90,"62332004890",2018,1,"LOSARTAN &",73921,2376,4950.22
"MCOU","NY",62559,190,16,"62559019016",2018,1,"METOCLOPRA",,,
"FFSU","NY",13668,117,90,"13668011790",2018,1,"LOSARTAN P",5170,144,1269.48
"FFSU","NY",115,1476,23,"115147623",2018,1,"IMIQUIMOD",,,
"FFSU","NY",185,74,1,"185007401",2018,1,"LOVASTATIN",,,
"MCOU","NY",169,4132,12,"169413212",2018,1,"OZEMPIC 0.",,,
"MCOU","NY",23155,579,1,"23155057901",2018,1,"DESIPRAMIN",,,
"MCOU","NY",55111,150,1,"55111015001",2018,1,"FLUOXETINE",2449,82,1895.61
"FFSU","NY",59762,1003,1,"59762100301",2018,1,"SIROLIMUS",1110,18,17074.8
"FFSU","NY",57237,78,10,"57237007810",2018,1,"ONDANSETRO",1045,51,460.26
"MCOU","NY",69238,1170,9,"69238117009",2018,1,"DOXEPIN HY",7850,185,4066.95
"MCOU","NY",69238,1172,9,"69238117209",2018,1,"DOXEPIN HY",884,26,1062.58
"MCOU","NY",65162,189,50,"65162018950",2018,1,"NAPROXEN 3",11325,267,522.81
"FFSU","NY",70000,213,4,"70000021304",2018,1,"LDR ALLERG",,,
"MCOU","NY",10147,953,1,"10147095301",2018,1,"PALIPERIDO",,,
"FFSU","NY",574,2067,27,"574206727",2018,1,"EVAMIST (E",,,
"MCOU","NY",59762,1540,2,"59762154002",2018,1,"AMLODIPINE",17504,584,791.05
"MCOU","NY",2,7516,1,"2751601",2018,1,"HUMALOG",,,
"FFSU","NY",45802,150,65,"45802015065",2018,1,"ALOGLIPTIN",967,26,5617.98
"FFSU","NY",23155,107,10,"23155010710",2018,1,"HYDROXYZIN",,,
"MCOU","NY",85,1264,1,"85126401",2018,1,"CLARINEX T",,,
"FFSU","NY",50474,920,90,"50474092090",2018,1,"XYZAL 5 MG",,,
"FFSU","NY",49884,84,1,"49884008401",2018,1,"DEXAMETHAS",,,
"MCOU","NY",70069,172,1,"70069017201",2018,1,"CYANOCOBAL",,,
"FFSU","NY",409,7983,3,"409798303",2018,1,"SODIUM CL",10630.5,225,1356.75
"MCOU","NY",68382,387,6,"68382038706",2018,1,"DULOXETINE",4320,121,4335.82
"MCOU","NY",143,9700,1,"143970001",2018,1,"CORTISONE",,,
"MCOU","NY",68382,654,1,"68382065401",2018,1,"GLYBURIDE",,,
"MCOU","NY",55111,551,31,"55111055131",2018,1,"DESLORATAD",,,
"MCOU","NY",904,5891,61,"904589161",2018,1,"PRAVASTATI",,,
"FFSU","NY",641,1495,31,"641149531",2018,1,"PROMETHAZI",,,
"MCOU","NY",527,1347,10,"527134710",2018,1,"LEVOTHYROX",60489,2017,21794.78
"FFSU","NY",42799,120,2,"42799012002",2018,1,"BUMETANIDE",,,
"MCOU","NY",63323,262,55,"63323026255",2018,1,"HEPARIN SO",,,
"MCOU","NY",10147,750,5,"10147075005",2018,1,"KETOCONAZO",104640,834,5336.52
"FFSU","NY",55111,199,5,"55111019905",2018,1,"SIMVASTATI",1650,53,347.13
"MCOU","NY",781,3612,68,"781361268",2018,1,"ENOXAPARIN",2043.2,99,82991.39
"FFSU","NY",173,859,10,"173085910",2018,1,"BREO ELLIP",11880,197,66893.58
"FFSU","NY",43598,165,30,"43598016530",2018,1,"OLANZAPINE",7936,215,2782.14
"FFSU","NY",93,7153,98,"93715398",2018,1,"SIMVASTATI",5422,143,870.33
"MCOU","NY",37205,676,26,"37205067626",2018,1,"PAIN/FEVER",8856,63,150.94
"FFSU","NY",555,974,2,"555097402",2018,1,"DEXTROAMPH",8258,141,4436.96
"MCOU","NY",168,162,30,"168016230",2018,1,"CLOBETASOL",4860,134,10641.29
"FFSU","NY",68382,422,2,"68382042202",2018,1,"RANITIDINE",43,22,1342.34
"MCOU","NY",187,5162,45,"187516245",2018,1,"RETIN-A CR",,,
"FFSU","NY",61703,342,22,"61703034222",2018,1,"PACLITAXEL",,,
"FFSU","NY",69238,1265,1,"69238126501",2018,1,"OSELTAMIVI",,,
"FFSU","NY",65162,897,9,"65162089709",2018,1,"ARIPIPRAZO",1470,38,3320.62
"MCOU","NY",169,2550,13,"169255013",2018,1,"TRESIBA FL",20640,2068,1244864.1
"MCOU","NY",68462,393,1,"68462039301",2018,1,"RALOXIFENE",716,24,1823.53
"MCOU","NY",51672,4032,3,"51672403203",2018,1,"WARFARIN 5",18324,460,2907.39
"FFSU","NY",338,13,29,"338001329",2018,1,"STERILE WA",,,
"FFSU","NY",64380,723,6,"64380072306",2018,1,"CALCITRIOL",8868,275,3724.5
"MCOU","NY",33342,104,9,"33342010409",2018,1,"QUETIAPINE",2903,83,2128.16
"FFSU","NY",30698,60,1,"30698006001",2018,1,"LASIX 40 M",,,
"MCOU","NY",703,3671,93,"703367193",2018,1,"METHOTREXA",,,
"MCOU","NY",904,5733,49,"904573349",2018,1,"SUDOGEST P",,,
"FFSU","NY",16729,286,15,"16729028615",2018,1,"ROSUVASTAT",1635,38,477.12
"FFSU","NY",68001,251,4,"68001025104",2018,1,"FLUCONAZOL",,,
"FFSU","NY",68180,864,11,"68180086411",2018,1,"BLISOVI  2",,,
"MCOU","NY",51672,4161,8,"51672416108",2018,1,"LEVOCETIRI",1964,16,618.28
"MCOU","NY",42806,6,1,"42806000601",2018,1,"OXYCODONE",1504,12,238.82
"MCOU","NY",228,3501,6,"228350106",2018,1,"MORPHINE S",632,13,1862.29
"MCOU","NY",115,1152,1,"115115201",2018,1,"ACARBOSE 1",,,
"FFSU","NY",53489,119,2,"53489011902",2018,1,"DOXYCYCLIN",1143,40,853.44
"FFSU","NY",52244,404,10,"52244040410",2018,1,"SEMPREX-D",,,
"FFSU","NY",60758,18,5,"60758001805",2018,1,"SULFACETAM",,,
"MCOU","NY",13107,116,30,"13107011630",2018,1,"OMEPRAZOLE",,,
"FFSU","NY",703,51,4,"703005104",2018,1,"METHYLPRED",,,
"MCOU","NY",378,1020,77,"378102077",2018,1,"NICARDIPIN",,,
"FFSU","NY",64679,983,2,"64679098302",2018,1,"CEFTRIAXON",402.75,80,1004.66
"FFSU","NY",603,7818,74,"603781874",2018,1,"NYSTATIN C",672,45,575.29
"FFSU","NY",574,2201,20,"574220120",2018,1,"TRETINOIN",,,
"MCOU","NY",31722,340,1,"31722034001",2018,1,"NAPROXEN 2",,,
"MCOU","NY",574,275,5,"574027505",2018,1,"POTASSIUM",9203,161,2432.24
"FFSU","NY",67877,266,1,"67877026601",2018,1,"MYCOPHENOL",,,
"MCOU","NY",378,1054,1,"378105401",2018,1,"ENALAPRIL",8355,205,3244.24
"MCOU","NY",378,70,1,"378007001",2018,1,"CLORAZEPAT",,,
"FFSU","NY",378,4141,1,"378414101",2018,1,"DISULFIRAM",,,
"MCOU","NY",51672,2001,2,"51672200102",2018,1,"MICONAZOLE",25044.29,626,4372.92
"MCOU","NY",64980,304,1,"64980030401",2018,1,"CHLORTHALI",8520,267,5977.09
"MCOU","NY",378,6151,49,"378615149",2018,1,"MENTAX (BU",,,
"FFSU","NY",59310,210,12,"59310021012",2018,1,"QNASL AERO",339.3,39,8007.83
"FFSU","NY",93,2140,62,"93214062",2018,1,"TRI-LO SPR",43906,1303,31759.09
"MCOU","NY",42043,131,9,"42043013109",2018,1,"NARATRIPTA",865,93,2652.81
"MCOU","NY",378,1352,1,"378135201",2018,1,"TRIAMTEREN",27427,906,3253.73
"MCOU","NY",69315,116,10,"69315011610",2018,1,"FUROSEMIDE",130181,3673,3561.41
"FFSU","NY",68084,810,25,"68084081025",2018,1,"LAMOTRIGIN",,,
"FFSU","NY",42543,407,1,"42543040701",2018,1,"POTASSIUM",1500,14,1865.81
"MCOU","NY",168,216,60,"168021660",2018,1,"ERTHROMYCI",112569,1884,204594.94
"FFSU","NY",55513,546,1,"55513054601",2018,1,"NEUPOGEN (",,,
"FFSU","NY",33342,240,11,"33342024011",2018,1,"METFORMIN",,,
"FFSU","NY",33342,103,11,"33342010311",2018,1,"QUETIAPINE",4019,89,995.67
"MCOU","NY",10144,427,60,"10144042760",2018,1,"AMPYRA",27480,465,1112265.08
"FFSU","NY",59746,306,32,"59746030632",2018,1,"OLANZAPINE",,,
"MCOU","NY",59088,106,73,"59088010673",2018,1,"FLUORIDE C",15051,502,1326.72
"FFSU","NY",50111,917,3,"50111091703",2018,1,"TORSEMIDE",1574,22,264.56
"MCOU","NY",59762,1540,1,"59762154001",2018,1,"AMLODIPINE",73852.64,2491,5329.61
"MCOU","NY",378,2670,1,"378267001",2018,1,"PHENYTEK 2",,,
"MCOU","NY",16714,224,1,"16714022401",2018,1,"LOSARTAN-H",5701,188,837.3
"MCOU","NY",591,860,1,"591086001",2018,1,"LISINOPRIL",12664,415,594.63
"FFSU","NY",378,3635,1,"378363501",2018,1,"CETIRIZINE",9408,286,2145.07
"FFSU","NY",54,517,44,"54051744",2018,1,"MORPHINE S",,,
"MCOU","NY",69656,103,90,"69656010390",2018,1,"ZEJULA",780,12,138785.9
"FFSU","NY",57237,144,1,"57237014401",2018,1,"AMLODIPINE",,,
"MCOU","NY",603,4211,21,"603421121",2018,1,"LISINOPRIL",690,23,7.42
"MCOU","NY",10370,170,11,"10370017011",2018,1,"DARIFENACI",,,
"MCOU","NY",574,150,4,"574015004",2018,1,"MIDAZOLAM",70.36,19,47.62
"MCOU","NY",24385,278,68,"24385027868",2018,1,"CHILDREN'S",2929,90,78.69
"MCOU","NY",37205,273,10,"37205027310",2018,1,"TRIPLE ANT",,,
"MCOU","NY",36800,224,80,"36800022480",2018,1,"LOPERAMIDE",,,
"MCOU","NY",228,2778,11,"228277811",2018,1,"PROPRANOLO",39737,1190,40038.11
"FFSU","NY",186,917,6,"186091706",2018,1,"PULMICORT",95,91,16357.37
"FFSU","NY",57237,170,99,"57237017099",2018,1,"ROSUVASTAT",934,31,334.72
"FFSU","NY",378,2203,77,"378220377",2018,1,"ROSUVASTAT",,,
"MCOU","NY",70165,15,30,"70165001530",2018,1,"ADZENYS XR",,,
"FFSU","NY",93,4125,73,"93412573",2018,1,"PENICILLIN",2900,24,333.4
"MCOU","NY",59417,103,10,"59417010310",2018,1,"VYVANSE 30",115111,3860,1105213.86
"FFSU","NY",143,9951,1,"143995101",2018,1,"AMOXICILLI",5850,308,2006.69
"FFSU","NY",31722,544,1,"31722054401",2018,1,"LITHIUM CA",3427,73,575.47
"FFSU","NY",409,4699,24,"409469924",2018,1,"PROPOFOL 1",,,
"FFSU","NY",51079,458,20,"51079045820",2018,1,"PRAVASTATI",,,
"MCOU","NY",49348,574,6,"49348057406",2018,1,"SLEEP AID",2980,88,425.65
"MCOU","NY",76282,342,1,"76282034201",2018,1,"NAPROXEN T",,,
"MCOU","NY",378,7277,53,"378727753",2018,1,"NOREE0.180",,,
"MCOU","NY",121,504,12,"121050412",2018,1,"ACETAMINOP",,,
"FFSU","NY",60505,3574,9,"60505357409",2018,1,"MONTELUKAS",,,
"MCOU","NY",781,5208,31,"781520831",2018,1,"VALACYCLOV",24379,855,13085.46
"MCOU","NY",69315,906,10,"69315090610",2018,1,"LORAZEPRAM",12093,193,1042.94
"FFSU","NY",62856,280,30,"62856028030",2018,1,"FYCOMPA",810,25,23973.48
"FFSU","NY",93,7600,41,"93760041",2018,1,"TEMOZOLOMI",,,
"FFSU","NY",37205,675,62,"37205067562",2018,1,"TABTUSSIN",,,
"FFSU","NY",49884,228,5,"49884022805",2018,1,"EZETIMIBE",,,
"MCOU","NY",59762,5016,1,"59762501601",2018,1,"FLUCONAZOL",4702.4,414,5553.16
